image_path,camera_type,scene_id,object_id,r11,r12,r13,r21,r22,r23,r31,r32,r33,tx,ty,tz
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000001.png,cam3,1,14,0.013451345899427586,-0.9996673568577725,0.022005431531691964,0.9971148129486679,0.011766247724809683,-0.07499073090535356,0.07470686002660094,0.022950669561278017,0.9969414030110022,12.205593882554805,-174.07012049968844,1668.1726675350133
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000001.png,cam3,1,14,0.9149850154756769,0.2600593283535875,-0.30849889672681663,-0.1609878119358956,0.9363840695582564,0.3118778658297319,0.36998020044305246,-0.23569901641480567,0.8986437748891949,182.34684255006783,-96.45121448897092,1649.1249278285395
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000002.png,cam3,2,14,0.548968774392013,-0.5837027603222609,-0.5982678116237841,0.495425601790465,0.8037124779909495,-0.329544731897053,0.6731914728434272,-0.11548742583998102,0.7303943486703895,83.63432554924955,-337.45466869277453,1832.6943130855823
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000002.png,cam3,2,14,-0.33726252025527026,-0.9156027672455266,-0.21891908809833058,0.9202443348639362,-0.2716077610718414,-0.2817438424975264,0.19850531516054573,-0.2964806867342104,0.9341813803820509,23.98865097901449,-151.8235566164107,1821.7145019150944
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000002.png,cam3,2,14,0.7843106596846744,-0.011679463775065216,-0.620258318220179,0.022688631086319667,0.9996939061390667,0.009865320914253012,0.6199532387676804,-0.0218102929798962,0.7843355800086369,157.50010460241023,-27.802440198201797,1867.8556963661792
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000003.png,cam3,3,14,0.8500710312240668,-0.34252518206248017,-0.400069673453417,0.36570490459857696,0.9305238605486671,-0.019628352224476134,0.3789975794722135,-0.12962195192183001,0.9162745186569734,18.201468308031398,-366.08786000338455,1703.2484392834442
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000003.png,cam3,3,14,0.013451345899427586,-0.9996673568577725,0.022005431531691964,0.9971148129486679,0.011766247724809683,-0.07499073090535356,0.07470686002660094,0.022950669561278017,0.9969414030110022,12.205593882554805,-174.07012049968844,1668.1726675350133
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000003.png,cam3,3,14,0.9149850154756769,0.2600593283535875,-0.30849889672681663,-0.1609878119358956,0.9363840695582564,0.3118778658297319,0.36998020044305246,-0.23569901641480567,0.8986437748891949,182.34684255006783,-96.45121448897092,1649.1249278285395
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000004.png,cam3,4,14,0.548968774392013,-0.5837027603222609,-0.5982678116237841,0.495425601790465,0.8037124779909495,-0.329544731897053,0.6731914728434272,-0.11548742583998102,0.7303943486703895,83.63432554924955,-337.45466869277453,1832.6943130855823
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000004.png,cam3,4,14,-0.33726252025527026,-0.9156027672455266,-0.21891908809833058,0.9202443348639362,-0.2716077610718414,-0.2817438424975264,0.19850531516054573,-0.2964806867342104,0.9341813803820509,23.98865097901449,-151.8235566164107,1821.7145019150944
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000004.png,cam3,4,14,0.7843106596846744,-0.011679463775065216,-0.620258318220179,0.022688631086319667,0.9996939061390667,0.009865320914253012,0.6199532387676804,-0.0218102929798962,0.7843355800086369,157.50010460241023,-27.802440198201797,1867.8556963661792
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000005.png,cam3,5,14,0.8500710312240668,-0.34252518206248017,-0.400069673453417,0.36570490459857696,0.9305238605486671,-0.019628352224476134,0.3789975794722135,-0.12962195192183001,0.9162745186569734,18.201468308031398,-366.08786000338455,1703.2484392834442
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000005.png,cam3,5,14,0.013451345899427586,-0.9996673568577725,0.022005431531691964,0.9971148129486679,0.011766247724809683,-0.07499073090535356,0.07470686002660094,0.022950669561278017,0.9969414030110022,12.205593882554805,-174.07012049968844,1668.1726675350133
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_cam3/000005.png,cam3,5,14,0.9149850154756769,0.2600593283535875,-0.30849889672681663,-0.1609878119358956,0.9363840695582564,0.3118778658297319,0.36998020044305246,-0.23569901641480567,0.8986437748891949,182.34684255006783,-96.45121448897092,1649.1249278285395
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000000.png,photoneo,0,14,-0.58691577024055,0.5976941391938332,0.546160777259109,-0.5025831145772875,-0.797818328793755,0.33301070130332455,0.6347756230233863,-0.0790419522410471,0.7686431409966492,-96.87179396692245,141.4294638725101,1951.3235096445044
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000000.png,photoneo,0,14,0.33243203077402156,0.9303354520510329,0.15480598041564725,-0.9176034654205105,0.281120550860989,0.28102511654989715,0.21792848635212236,-0.2354722542904029,0.947132510420621,-34.854606042109936,-43.59672057522432,1943.8233903462276
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000000.png,photoneo,0,14,-0.8228196646002217,0.022690312658949618,0.5678494072010705,-0.03193371263587388,-0.9994699115420551,-0.006335133732228879,0.5674046506193411,-0.02334621240276127,0.8231080833171227,-169.8922694904359,-169.0094704644728,1980.86427291586
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000001.png,photoneo,1,14,-0.8694231298422429,0.35918259426972576,0.33925106524368825,-0.37483912413375,-0.9268590559861568,0.020686260055713796,0.32186806662661005,-0.10917945919501619,0.9404683904182696,-23.414166114601585,171.06328920195224,1826.490157135252
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000001.png,photoneo,1,14,-0.008705487782261932,0.9961089492087118,-0.08769934885036793,-0.99741468117546,-0.002393659697752507,0.07182077811404095,0.07133139742166665,0.08809785297927432,0.9935545279662882,-13.29710690497167,-20.784332761107006,1791.430103242752
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000001.png,photoneo,1,14,-0.9386728453736097,-0.23511631692005974,0.2522173802023688,0.1512415474203095,-0.9380945509131574,-0.31161612262678334,0.3098697850583509,-0.2543598456222748,0.9161232369298917,-181.0794879406381,-99.94959879785372,1761.1400284122506
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000002.png,photoneo,2,14,-0.58691577024055,0.5976941391938332,0.546160777259109,-0.5025831145772875,-0.797818328793755,0.33301070130332455,0.6347756230233863,-0.0790419522410471,0.7686431409966492,-96.87179396692245,141.4294638725101,1951.3235096445044
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000002.png,photoneo,2,14,0.33243203077402156,0.9303354520510329,0.15480598041564725,-0.9176034654205105,0.281120550860989,0.28102511654989715,0.21792848635212236,-0.2354722542904029,0.947132510420621,-34.854606042109936,-43.59672057522432,1943.8233903462276
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000002.png,photoneo,2,14,-0.8228196646002217,0.022690312658949618,0.5678494072010705,-0.03193371263587388,-0.9994699115420551,-0.006335133732228879,0.5674046506193411,-0.02334621240276127,0.8231080833171227,-169.8922694904359,-169.0094704644728,1980.86427291586
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000003.png,photoneo,3,14,-0.8694231298422429,0.35918259426972576,0.33925106524368825,-0.37483912413375,-0.9268590559861568,0.020686260055713796,0.32186806662661005,-0.10917945919501619,0.9404683904182696,-23.414166114601585,171.06328920195224,1826.490157135252
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000003.png,photoneo,3,14,-0.008705487782261932,0.9961089492087118,-0.08769934885036793,-0.99741468117546,-0.002393659697752507,0.07182077811404095,0.07133139742166665,0.08809785297927432,0.9935545279662882,-13.29710690497167,-20.784332761107006,1791.430103242752
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000003.png,photoneo,3,14,-0.9386728453736097,-0.23511631692005974,0.2522173802023688,0.1512415474203095,-0.9380945509131574,-0.31161612262678334,0.3098697850583509,-0.2543598456222748,0.9161232369298917,-181.0794879406381,-99.94959879785372,1761.1400284122506
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000004.png,photoneo,4,14,-0.58691577024055,0.5976941391938332,0.546160777259109,-0.5025831145772875,-0.797818328793755,0.33301070130332455,0.6347756230233863,-0.0790419522410471,0.7686431409966492,-96.87179396692245,141.4294638725101,1951.3235096445044
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000004.png,photoneo,4,14,0.33243203077402156,0.9303354520510329,0.15480598041564725,-0.9176034654205105,0.281120550860989,0.28102511654989715,0.21792848635212236,-0.2354722542904029,0.947132510420621,-34.854606042109936,-43.59672057522432,1943.8233903462276
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000004.png,photoneo,4,14,-0.8228196646002217,0.022690312658949618,0.5678494072010705,-0.03193371263587388,-0.9994699115420551,-0.006335133732228879,0.5674046506193411,-0.02334621240276127,0.8231080833171227,-169.8922694904359,-169.0094704644728,1980.86427291586
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000005.png,photoneo,5,14,-0.8694231298422429,0.35918259426972576,0.33925106524368825,-0.37483912413375,-0.9268590559861568,0.020686260055713796,0.32186806662661005,-0.10917945919501619,0.9404683904182696,-23.414166114601585,171.06328920195224,1826.490157135252
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000005.png,photoneo,5,14,-0.008705487782261932,0.9961089492087118,-0.08769934885036793,-0.99741468117546,-0.002393659697752507,0.07182077811404095,0.07133139742166665,0.08809785297927432,0.9935545279662882,-13.29710690497167,-20.784332761107006,1791.430103242752
/home/rama/bpc_ws/bpc/ipd/val/000001/rgb_photoneo/000005.png,photoneo,5,14,-0.9386728453736097,-0.23511631692005974,0.2522173802023688,0.1512415474203095,-0.9380945509131574,-0.31161612262678334,0.3098697850583509,-0.2543598456222748,0.9161232369298917,-181.0794879406381,-99.94959879785372,1761.1400284122506
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000000.png,cam1,0,0,-0.043704449982392,0.9225191245780985,-0.3834688855504345,0.29466779192153836,-0.35485666064430305,-0.8872697691805183,-0.9545998190094717,-0.1517735675711954,-0.2563278583983472,-60.45038173040998,221.14789702437122,1815.7765737625414
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000000.png,cam1,0,0,0.48497313035606326,-0.03467562267832051,-0.8738413267695735,0.8394326135787151,0.2986887713745,0.45402412448722396,0.24526302310951723,-0.9537204097888043,0.1739638775859592,-169.2810455994983,371.2783419325115,1846.228466239347
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000000.png,cam1,0,0,-0.0784290028882559,0.2539126892732397,-0.964042135011682,-0.6304018526701419,0.7365030991984284,0.2452686068830526,0.7722968317780879,0.6269701204626406,0.1023038265651706,105.63194301101477,117.01093393423508,1797.5094784335342
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000000.png,cam1,0,0,-0.04556141743664755,0.9903217266857595,0.13109933348875796,0.27943975258040593,0.13863119011576652,-0.9501025304176803,-0.959081635174078,-0.006653653091581451,-0.283051492187625,-77.22427457649184,-119.74261117028506,1720.6243041199446
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000000.png,cam1,0,0,0.9987660885088546,-0.046644483862154903,-0.017046786085730094,0.03017432186595824,0.29734388472062206,0.9542935214180016,-0.03944377161306877,-0.9536303829768785,0.29838445469158587,-310.24883527310203,462.08021596018915,1879.11506095643
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000000.png,cam1,0,18,-0.44344704375961774,-0.04573379832069431,0.8951330288945407,-0.8628878754297197,0.29192547144118036,-0.41255791600867386,-0.2424442910290575,-0.9553470258564943,-0.16891662793181572,-279.1614164314774,338.4834181675714,1879.493533101992
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000000.png,cam1,0,18,-0.48139741127594926,-0.05196124939124308,-0.8749608913113843,0.8390758072055007,0.2612680021913422,-0.47716959384957996,0.25339361284206463,-0.963866723469744,-0.08217431238430091,-263.93964691519415,-19.383293660288487,1773.65610243152
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000000.png,cam1,0,18,0.5530486289383172,-0.037023017914467986,0.8323259641029163,-0.7956869520588264,0.2727271632612852,0.5408346967826472,-0.24702123229069647,-0.9613787971380043,0.12137265123724009,-19.99557147075656,54.162088456853176,1784.3514825831364
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000000.png,cam1,0,18,-0.3413658510621207,-0.04874434277422436,0.9386657259759942,-0.9072185701533432,0.27825712439066547,-0.3154796969631369,-0.24581257533911613,-0.9592689731148691,-0.13920925357742384,-293.38692418080876,198.4036659201236,1837.1677215025645
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000000.png,cam1,0,18,-0.5236290181653668,-0.029824119631048047,0.8514242030676037,-0.8265464100401106,0.2599974327371259,-0.4992217618665078,-0.20647925745849655,-0.9651486195909595,-0.1607932200011565,38.639242566705704,-53.11621351211355,1752.8533615336817
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000000.png,cam1,0,18,0.9984384896740601,-0.005389139039687221,0.055601617455693905,-0.05187136846555377,0.28001144436767267,0.9585942586192718,-0.020735087424688783,-0.959981535887928,0.27929466189140123,-1.7444711045774146,352.9157161374219,1871.0388681198222
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000001.png,cam1,1,0,-0.12118664232656327,0.9477085132610841,-0.29523274201886274,0.17300840379783528,-0.2727062964088482,-0.9464139520397435,-0.9774363871687592,-0.16577047508273512,-0.13091317690215437,-4.644632976365318,260.91598322407424,1711.7743706033282
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000001.png,cam1,1,0,0.4007440406473604,-0.11262368266455737,-0.9092415082554232,0.9083954324923562,0.17802055596479754,0.3783205259858374,0.11925582804140496,-0.9775605294745977,0.1736475163910796,-127.76650020828994,401.49005923660667,1731.5358635124373
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000001.png,cam1,1,0,0.028220907583503037,0.20081857878023876,-0.9792218743153897,-0.538875780863591,0.8281325314089524,0.1543029608336999,0.8419123908921137,0.5233243828129553,0.13158692060022842,170.8330631835771,173.14897766765955,1695.4629227980904
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000001.png,cam1,1,0,-0.12156722287555659,0.9676058455106674,0.2212698316576579,0.15724579237677905,0.23888221070521007,-0.9582322530000654,-0.9800485560103113,-0.08169588424497168,-0.18119219524257377,11.69862763422778,-88.75285372401291,1656.9450101314405
/home/rama/bpc_ws/bpc/ipd/val/000012/rgb_cam1/000001.png,cam1,1,0,0.9863676868582466,-0.12435393089787976,-0.10777238300257541,0.12876362975670072,0.1754610543443995,0.9760293779192416,-0.10246323429503783,-0.9766010031215795,0.189081378186779,-276.1483532665109,480.43263357875367,1762.3469297490917
