scene_id,im_id,obj_id,score,R,t,time
000011,000083,obj_000020,0.44573278298439856,-0.010817 0.029752 0.996492 -0.487296 -0.869548 0.020673 0.869727 -0.486826 0.023976,-55.862188 217.052587 1960.000000,23.455355882644653
000011,000083,obj_000020,0.47578385222288366,0.110040 -0.104118 0.937354 0.862890 0.392003 -0.057756 -0.380649 0.858530 0.140049,-204.656991 39.815226 2011.000000,23.455355882644653
000011,000083,obj_000001,0.46795471197746796,-1.256738 -0.182864 -0.725327 0.644701 -0.983959 -0.868974 -0.379340 -1.066450 0.926129,129.581159 -129.750687 1954.000000,23.455355882644653
000011,000083,obj_000001,0.4776369384022523,0.768810 0.286692 0.745042 0.441886 -1.014284 -0.065686 0.664843 0.342616 -0.817892,0.069222 0.041887 0.008946,23.455355882644653
000011,000083,obj_000001,0.4817319018672508,-0.646556 -0.294692 0.813761 -0.369659 1.012480 0.072950 -0.782562 -0.234790 -0.706793,66.819740 221.343696 1991.000000,23.455355882644653
000011,000083,obj_000001,0.451718530695315,0.640473 -0.159079 -0.697254 0.215741 0.935360 -0.015230 0.681854 -0.146527 0.659758,-19.056373 -185.202626 1998.000000,23.455355882644653
000011,000083,obj_000010,0.7878872096175905,-0.150268 -0.046337 -1.303096 -0.439580 1.236734 0.006714 1.227589 0.437183 -0.157107,-202.056851 -141.336424 2011.000000,23.455355882644653
000011,000083,obj_000008,0.5292777905729622,-0.065898 1.235173 0.656332 -1.388224 -0.138107 0.120527 0.171050 -0.645012 1.231043,34.841294 -90.422857 1978.000000,23.455355882644653
000011,000083,obj_000008,0.5501499809392097,-0.592175 0.980760 0.788119 -1.254821 -0.523991 -0.290774 0.091896 -0.835006 1.108157,-103.157784 -97.144781 1976.000000,23.455355882644653
000011,000083,obj_000008,0.547670847109699,-0.189144 -1.335971 0.296833 1.359380 -0.218034 -0.115108 0.158155 0.276309 1.344375,-131.527243 128.807741 1980.000000,23.455355882644653
000011,000083,obj_000004,0.4130699664100118,-0.625535 -0.001439 0.229384 0.037053 -0.658140 0.096916 0.226377 0.103748 0.617984,-0.343750 -0.249959 -0.524980,23.455355882644653
000011,000052,obj_000008,0.5350348550446217,-0.150385 0.013944 -1.448339 0.474778 1.376147 -0.036049 1.368380 -0.475941 -0.146665,-95.420164 -78.691012 1843.000000,34.27329158782959
000011,000052,obj_000008,0.5043904243219028,-1.272342 1.194853 -0.175958 1.201265 1.278448 -0.004904 0.124891 -0.124046 -1.745424,-316.025303 -41.794943 1899.000000,34.27329158782959
000011,000052,obj_000008,0.5723840226777485,0.752946 -1.388436 0.103582 1.375245 0.723291 -0.301603 0.217226 0.233466 1.550393,-68.599312 56.500540 1848.000000,34.27329158782959
000011,000052,obj_000008,0.5544609084008354,-0.055331 -1.308886 -0.993332 -1.597851 -0.188867 0.337869 -0.383099 0.976780 -1.265737,-199.040159 126.622599 1884.000000,34.27329158782959
000011,000052,obj_000010,0.7718901514544473,-0.426568 0.182633 -1.190728 -0.325822 -1.233586 -0.072484 -1.159754 0.279390 0.458324,-0.263909 -0.126949 0.020229,34.27329158782959
000011,000052,obj_000010,0.592567051046245,0.582544 -0.040338 0.033888 0.042680 0.581919 -0.041001 -0.030887 0.043307 0.582497,-0.122964 0.063709 0.071306,34.27329158782959
000011,000052,obj_000001,0.4300470603229348,-0.286454 0.390449 0.802052 0.647252 0.670652 -0.095315 -0.613843 0.524947 -0.474786,-478.339949 155.655005 1985.000000,34.27329158782959
000011,000052,obj_000001,0.5007840367471075,0.010227 1.284798 -1.149454 -1.605546 0.425720 0.461561 0.627831 1.067761 1.199071,-444.990712 -83.473103 1955.000000,34.27329158782959
000011,000052,obj_000001,0.44094461150064024,0.325837 -0.764643 0.548595 -0.939887 -0.235157 0.230477 -0.047421 -0.593151 -0.798580,-354.610113 187.027197 1982.000000,34.27329158782959
000011,000052,obj_000001,0.4554967879685957,-0.039393 0.528748 0.912961 0.293180 0.883100 -0.498803 -1.013468 0.234914 -0.179782,0.686173 139.556873 1830.000000,34.27329158782959
000011,000052,obj_000020,0.460770911491154,0.963578 -0.713428 0.212552 0.735792 0.965538 -0.094804 -0.112999 0.203464 1.195188,-188.546598 31.082618 1901.000000,34.27329158782959
000011,000052,obj_000020,0.5231708853216844,0.889941 -0.182174 -0.684280 0.269833 1.103331 0.057194 0.654688 -0.207107 0.906593,-124.016929 224.801907 1904.000000,34.27329158782959
000011,000052,obj_000020,0.4979947279565482,-0.033656 -0.985024 -0.086182 0.963645 -0.013353 -0.223701 0.221558 -0.091552 0.959876,-266.120025 -142.097244 1905.000000,34.27329158782959
000011,000060,obj_000020,0.4847548433685019,0.014393 -0.165783 1.096894 -0.979300 0.513476 0.090456 -0.521184 -0.969395 -0.139674,-424.466702 120.814599 2047.000000,30.15612030029297
000011,000060,obj_000020,0.415265361254619,-0.750864 0.736440 -0.337946 0.784957 0.775396 -0.054336 0.200985 -0.277064 -1.050328,-178.505297 157.762489 1990.000000,30.15612030029297
000011,000060,obj_000020,0.4899067981919768,-0.007538 0.013724 1.034312 -0.562544 -0.868064 0.007419 0.868063 -0.562426 0.013789,-158.957970 -153.699931 2014.000000,30.15612030029297
000011,000060,obj_000008,0.5061888755898715,1.179136 -0.277396 -0.797004 0.129712 1.412735 -0.299797 0.833870 0.172496 1.173640,0.110831 -0.120900 -0.434895,30.15612030029297
000011,000060,obj_000008,0.5408680088286398,0.022754 0.125059 -1.466887 0.521403 1.371288 0.124996 1.376785 -0.521388 -0.023094,0.453960 -0.086486 -0.185255,30.15612030029297
000011,000060,obj_000001,0.4239366827148068,0.623910 0.177984 0.592856 0.307382 -0.819724 -0.077389 0.537283 0.262287 -0.644168,-289.627128 272.698286 2048.000000,30.15612030029297
000011,000060,obj_000001,0.4763617553002526,0.673962 -0.126082 -0.792298 0.260141 1.013201 0.060052 0.758920 -0.235336 0.683019,-98.538840 61.789822 2021.000000,30.15612030029297
000011,000060,obj_000001,0.45656809906857954,0.735309 0.934214 -0.519043 -0.594298 0.881066 0.743892 0.888241 -0.183870 0.927395,-277.155974 -239.487523 1984.000000,30.15612030029297
000011,000067,obj_000020,0.4682149965232367,-0.047416 0.062591 -0.958089 0.868198 0.412402 -0.016026 0.409980 -0.866087 -0.076871,49.258200 54.251589 1909.000000,45.71711730957031
000011,000067,obj_000020,0.4696230403959864,0.119380 -0.007973 1.023019 -0.223290 -1.005332 0.018221 0.998385 -0.223890 -0.118250,-149.337441 37.874951 1913.000000,45.71711730957031
000011,000067,obj_000020,0.49769859404182626,-0.308101 1.006650 -0.029170 -1.007073 -0.307991 0.008247 -0.000648 0.030307 1.052712,-347.111621 -5.010317 1917.000000,45.71711730957031
000011,000067,obj_000020,0.4630206983413665,-0.427202 0.671945 0.403333 0.762902 0.461691 0.038881 -0.179357 0.363346 -0.795299,-71.065842 -156.495806 1871.000000,45.71711730957031
000011,000067,obj_000008,0.5860329411055215,0.424885 1.288341 -0.023063 -1.283256 0.425271 0.115239 0.116654 -0.014275 1.351692,0.100059 -0.001411 -0.571088,45.71711730957031
000011,000067,obj_000008,0.5435748503616552,-1.288074 -0.609786 -0.430310 0.646797 -1.340315 -0.036758 -0.372370 -0.218766 1.424648,0.335612 -0.000091 -0.659120,45.71711730957031
000011,000067,obj_000001,0.8313723705508843,21.476454 -6.241290 9.404650 0.760456 20.969473 12.179579 -11.261565 -10.486502 18.757656,-323.959143 142.352507 1888.000000,45.71711730957031
000011,000067,obj_000001,0.4345563144895943,0.327538 0.589479 0.726881 0.864058 -0.486314 0.005035 0.359507 0.631772 -0.674345,-204.898192 -184.208187 1916.000000,45.71711730957031
000011,000012,obj_000020,0.507470983635734,0.946175 0.299873 0.371551 -0.356837 0.992080 0.108011 -0.317241 -0.221528 0.986663,19.272090 18.549201 1798.000000,47.123353242874146
000011,000012,obj_000020,0.4983611736472007,-0.165289 0.023206 -0.990241 -0.478667 0.877054 0.100452 0.867176 0.488543 -0.133298,-88.943959 -191.302204 1747.000000,47.123353242874146
000011,000012,obj_000020,0.5015178614226615,0.236869 0.995141 0.086590 -0.995068 0.227283 0.109962 0.087422 -0.109302 1.017015,-157.765694 8.536127 1811.000000,47.123353242874146
000011,000012,obj_000020,0.5110613841893894,0.348465 -1.003820 -0.126909 1.007721 0.356371 -0.051824 0.090875 -0.102632 1.061318,-361.524359 -4.775091 1827.000000,47.123353242874146
000011,000012,obj_000008,0.6080310133894427,0.333222 -1.348595 0.366301 1.397055 0.330505 -0.054087 -0.033497 0.368754 1.388099,-0.232039 -0.047842 -0.652368,47.123353242874146
000011,000012,obj_000008,0.5600896138496665,0.869261 0.959937 -0.408904 -0.976576 0.935911 0.121096 0.367396 0.216532 1.289352,-32.084210 -80.777143 1767.000000,47.123353242874146
000011,000012,obj_000008,0.5853708633755008,0.574496 -1.025724 -0.959565 -1.216784 -0.881326 0.213596 -0.701650 0.688532 -1.156085,-0.296050 -0.002089 -0.754352,47.123353242874146
000011,000012,obj_000008,0.549288596220372,1.085700 0.652784 -0.787455 0.648964 -1.327242 -0.205501 -0.790606 -0.193022 -1.250057,-234.232504 -43.180987 1787.000000,47.123353242874146
000011,000012,obj_000001,0.4447011357663716,-0.593724 0.022986 0.673357 0.107174 0.889295 0.064142 -0.665170 0.122768 -0.590697,57.436925 -170.365675 1780.000000,47.123353242874146
000011,000012,obj_000001,0.5238245132943385,0.403985 -1.564993 -0.791923 1.658944 0.077103 0.693909 -0.569431 -0.885664 1.459759,0.013231 0.002302 -0.026966,47.123353242874146
000011,000012,obj_000001,0.45688604477305994,0.554707 0.477276 -0.691391 -0.574653 0.819922 0.104955 0.612853 0.336823 0.724207,-0.015907 -0.035756 -0.096534,47.123353242874146
000011,000012,obj_000001,0.41942238386642205,0.420110 0.207148 0.444949 0.338436 -0.546443 -0.065144 0.355459 0.275450 -0.463852,-145.418151 -309.153363 1784.000000,47.123353242874146
000011,000012,obj_000001,0.45359407935225493,0.674079 -0.121442 0.554878 -0.088939 -0.873049 -0.083033 0.561006 0.007511 -0.679879,-198.608583 202.419050 1835.000000,47.123353242874146
000011,000012,obj_000010,0.7998619777273456,-0.185815 0.057894 -1.259942 1.194720 -0.400141 -0.194582 -0.404287 -1.209077 0.004067,-0.262512 -0.198469 -0.051139,47.123353242874146
000011,000012,obj_000010,0.7480898173627052,-1.159198 0.667204 0.038092 0.585043 0.976286 0.703522 0.323013 0.626144 -1.137523,-0.070643 -0.066987 0.043207,47.123353242874146
000011,000069,obj_000020,0.4445088226831025,0.003677 -0.125945 0.760639 0.382315 0.660841 0.107573 -0.669529 0.376662 0.065603,185.051374 -91.086594 1790.000000,49.80321931838989
000011,000069,obj_000020,0.4576285714109696,0.045098 0.035495 -1.063581 -0.955513 0.469974 -0.024831 0.468464 0.955176 0.051741,-139.969697 146.008770 1793.000000,49.80321931838989
000011,000069,obj_000020,0.4524987035858067,-0.051691 -0.189444 0.842858 -0.855907 -0.103266 -0.075702 0.117143 -0.838104 -0.181191,47.837217 37.065355 1794.000000,49.80321931838989
000011,000069,obj_000020,0.4123463570629919,-0.195318 0.443731 1.192234 0.282269 1.191254 -0.397123 -1.240420 0.201211 -0.278099,-46.029958 -165.268201 1719.000000,49.80321931838989
000011,000069,obj_000001,0.4512269029361199,-0.675409 0.620900 0.341545 0.565403 0.756599 -0.257341 -0.427187 0.019715 -0.880607,-35.488286 228.446764 1785.000000,49.80321931838989
000011,000069,obj_000001,0.4343283614442711,-0.340707 -0.436776 -0.723228 0.721678 -0.555946 -0.004226 -0.439332 -0.574512 0.553928,73.521101 -261.904491 1761.000000,49.80321931838989
000011,000069,obj_000008,0.5789071806541365,1.475807 -0.322371 -0.454097 0.417606 1.491554 0.298335 0.368417 -0.399345 1.480853,29.052175 141.114187 1780.000000,49.80321931838989
000011,000069,obj_000008,0.5668920952827184,-1.044917 -0.235860 -6.114056 2.315739 -5.756418 -0.173706 -5.663450 -2.310236 1.057028,0.550158 0.131868 -0.594269,49.80321931838989
000011,000069,obj_000008,0.5702053121011883,0.597918 1.299683 -0.235720 -1.320554 0.593976 -0.074671 0.029632 0.245482 1.428673,64.728362 -126.691781 1749.000000,49.80321931838989
000011,000069,obj_000008,0.5663085598692703,1.479691 0.445991 -0.425977 -0.389984 1.534389 0.251819 0.477785 -0.128809 1.524789,-70.562153 36.321569 1758.000000,49.80321931838989
000011,000069,obj_000010,0.6929592508671231,1.098493 -0.608271 0.358311 0.667482 1.110713 -0.160783 -0.229886 0.318419 1.245323,-0.047813 0.101486 0.028222,49.80321931838989
000011,000069,obj_000010,0.7754138103451216,0.218623 0.390443 -1.199359 0.979668 -0.819260 -0.088128 -0.794455 -0.902812 -0.438720,-149.095213 -13.874124 1782.000000,49.80321931838989
000011,000015,obj_000008,0.554840786041517,0.979287 0.942601 -0.032547 -0.938177 0.978348 0.105916 0.096849 -0.053829 1.355094,0.044741 -0.046748 -0.594970,50.05232310295105
000011,000015,obj_000008,0.5448515862516718,1.086835 0.467203 0.813244 -0.480725 1.346327 -0.131005 -0.805325 -0.173148 1.175724,-0.120979 0.106303 -0.495937,50.05232310295105
000011,000015,obj_000008,0.5474746240259056,0.523747 -1.152569 -0.514427 1.240791 0.572228 -0.018800 0.231273 -0.459893 1.265849,0.232393 -0.132124 -0.555842,50.05232310295105
000011,000015,obj_000008,0.5786155045501069,0.169611 -0.002550 -1.521920 -0.042270 1.530743 -0.007275 1.521335 0.042816 0.169474,-319.221794 25.960059 2012.000000,50.05232310295105
000011,000015,obj_000001,0.4352313538316642,0.064960 -0.619339 0.650097 -0.896573 -0.009451 0.080585 -0.048615 -0.653266 -0.617501,-119.206990 -235.646871 2017.000000,50.05232310295105
000011,000015,obj_000001,0.49329907893087743,-0.959806 0.001987 -0.775372 -0.005401 -1.233852 0.003523 -0.775355 0.006134 0.959801,-361.470352 -256.798293 2040.000000,50.05232310295105
000011,000015,obj_000001,0.45289768831075905,0.410738 0.541386 -0.779974 -0.784920 0.671761 0.052931 0.534189 0.570791 0.677497,-378.868778 -116.060813 2039.000000,50.05232310295105
000011,000015,obj_000001,0.4957336163837377,-1.066093 0.848324 0.538910 0.601963 1.168099 -0.647933 -0.804809 -0.250046 -1.198495,-302.104187 228.606716 2002.000000,50.05232310295105
000011,000015,obj_000010,0.7312114155830953,-0.037302 1.234935 0.071367 -1.223783 -0.047250 0.177968 0.180316 -0.065208 1.222613,0.176940 0.095497 -0.063051,50.05232310295105
000011,000015,obj_000010,0.8079255828910495,-0.167926 -0.124136 -1.293386 1.291231 -0.161325 -0.152162 -0.144845 -1.294226 0.143022,-0.276572 -0.095502 -0.084121,50.05232310295105
000011,000015,obj_000010,0.7432999556923063,-1.265518 -0.023745 -0.317928 -0.022067 1.304836 -0.009616 0.318049 -0.003949 -1.265704,-120.790674 281.537032 2029.000000,50.05232310295105
000011,000015,obj_000010,0.6919736280676123,0.015555 -1.046856 0.298745 -0.353316 -0.287457 -0.988905 1.029720 -0.082818 -0.343824,-108.815469 -302.215419 1986.000000,50.05232310295105
000011,000015,obj_000020,0.4903586958351137,0.997491 -0.293354 0.336795 0.320077 1.044296 -0.038379 -0.311509 0.133663 1.039025,-50.356986 -55.500136 2010.000000,50.05232310295105
000011,000015,obj_000020,0.4814396437712418,-0.301341 0.974038 0.007999 0.967950 0.300374 -0.111663 -0.109028 -0.025407 -1.013453,-262.884410 -170.394631 1986.000000,50.05232310295105
000011,000015,obj_000020,0.5004675604541595,-0.722946 -0.697763 0.041037 0.694612 -0.723782 -0.069734 0.077925 -0.021787 1.002328,-218.848258 34.804039 2022.000000,50.05232310295105
000011,000015,obj_000020,0.4823721247006482,0.202298 -0.052893 1.064167 -0.441018 -0.990191 0.034622 0.969924 -0.439201 -0.206213,-399.959517 124.736549 2039.000000,50.05232310295105
000011,000078,obj_000020,0.49733074450101133,0.153723 1.032585 0.183202 -1.014401 0.099433 0.290739 0.266055 -0.217502 1.002663,-103.988001 -108.698903 1840.000000,43.98818111419678
000011,000078,obj_000020,0.5239845089067539,-0.634481 0.883113 0.347127 -0.912382 -0.682494 0.068650 0.260663 -0.239301 1.085238,-3.284050 46.071125 1845.000000,43.98818111419678
000011,000078,obj_000020,0.4657256147405288,-0.163314 0.190502 -1.191624 -0.702196 -0.992948 -0.062504 -0.981417 0.678745 0.243014,85.051537 231.326726 1864.000000,43.98818111419678
000011,000078,obj_000020,0.5706295019470552,3.298842 0.202524 -0.636446 0.295703 -3.318706 0.476646 -0.598865 -0.523082 -3.270502,69.672196 -416.098783 2103.000000,43.98818111419678
000011,000078,obj_000020,0.5262693966812585,-0.461001 0.320589 -1.300253 0.379516 1.350037 0.198308 1.284291 -0.283868 -0.525332,-201.422655 103.419993 1861.000000,43.98818111419678
000011,000078,obj_000020,0.462862595034523,-0.254776 0.179204 -0.830105 -0.089132 0.856228 0.212200 0.844538 0.144428 -0.228027,178.207688 -24.751255 1791.000000,43.98818111419678
000011,000078,obj_000008,0.5701614749960061,0.370214 -1.172516 -0.741318 1.348803 0.483544 -0.091213 0.324155 -0.672901 1.226186,68.100497 -69.018724 1778.000000,43.98818111419678
000011,000078,obj_000008,0.5901062051888587,-0.028827 -1.589043 0.335845 1.610652 -0.071178 -0.198528 0.208923 0.329479 1.576856,-144.588736 -3.226467 1842.000000,43.98818111419678
000011,000078,obj_000008,0.5845515033010598,-0.096073 1.485869 -0.327110 -1.485474 -0.020755 0.342011 0.328896 0.340294 1.449160,118.904308 59.455746 1793.000000,43.98818111419678
000011,000078,obj_000001,0.42101006907115435,-0.454431 -0.873028 -0.168469 0.369016 -0.357319 0.856281 -0.808942 0.327434 0.485250,-281.693026 213.891529 1962.000000,43.98818111419678
000011,000078,obj_000001,0.4233199765061002,0.226270 -0.309799 -0.784253 0.648688 0.582734 -0.043038 0.538733 -0.571552 0.381210,-0.042895 0.000928 -0.379989,43.98818111419678
000011,000078,obj_000001,0.48915125630007306,-0.837310 0.334167 -0.486413 -0.311638 -0.967376 -0.128138 -0.501146 0.043239 0.892377,-281.354077 -35.209968 1897.000000,43.98818111419678
000011,000078,obj_000001,0.48381298084561897,-1.362108 1.030187 -0.489769 -1.067087 -0.881223 1.114123 0.403095 1.148329 1.294354,194.757743 121.167200 1780.000000,43.98818111419678
000011,000078,obj_000010,0.61832025150749,-0.153700 0.119736 -0.649855 0.626044 -0.187130 -0.182547 -0.211465 -0.641029 -0.068096,55.228384 -172.189777 1783.000000,43.98818111419678
000011,000078,obj_000010,0.7189987639424402,0.236017 0.071594 -1.280821 0.666909 1.105645 0.184693 1.095837 -0.688298 0.163456,-0.229550 -0.290304 -0.085505,43.98818111419678
000011,000004,obj_000020,0.4632820534065177,0.195309 -0.082765 1.150580 -0.147866 -1.159125 -0.058280 1.144037 -0.135686 -0.203958,-438.127783 127.997700 2049.000000,33.78331637382507
